128,6
0.00066878915057686,0.000670415100625444,0.0011339269326769,-0.000529929570517952,0.000533295384064434,-0.000218257630468708
0.000658182954196891,0.000683489914951941,0.00113087420823852,-0.000529588839145638,0.000529910129625956,-0.00021789790020941
0.000668380357364407,0.000738381275260578,0.00122998396376809,-0.000573964409176425,0.000571339303333226,-0.000233452523691999
0.000692442883517118,0.000700154229728507,0.00121185991362058,-0.000564221171758822,0.000563417334816785,-0.000232806850354239
0.000667341649085733,0.000721697737994867,0.00123041967348842,-0.000568472708602273,0.00057008493841573,-0.000227761809634194
0.000695596639628641,0.000701292291372503,0.00122204088071123,-0.000563298649214501,0.000569786309071913,-0.000230101129845735
0.000665225503190487,0.000734285208691415,0.00122856194008844,-0.000571945025524759,0.000569618513085355,-0.000232775176211409
0.000664650841030902,0.000714489954218473,0.00122239655905486,-0.000570689255937088,0.000566595958668981,-0.000231604530331739
0.000677033787573556,0.000699394364115866,0.0012284964852004,-0.000565243759258927,0.000566470203244325,-0.00022790661087435
0.000678046941495344,0.000680595785670591,0.0012228394579765,-0.000562863093661962,0.000565236125070668,-0.000227987059923638
0.0006858006391055,0.000727663660257802,0.00124811150833555,-0.000577096098357084,0.000575045351331562,-0.000232086645572949
0.000658223383368656,0.000683124054157657,0.00118768981718997,-0.000546742712316659,0.000548675604670399,-0.000221902337783559
0.000683639102195563,0.000724197548253869,0.00124100927926068,-0.000573201336838025,0.00057218944772177,-0.000230674400737592
0.00066104411300214,0.000701800073280387,0.00119904654082108,-0.000554189498067707,0.000558959682486618,-0.000228803368480956
0.000682108941119251,0.00069257118843043,0.00120250741754517,-0.000555436753897066,0.000556743683713605,-0.000228325154051673
0.000658870863792148,0.000728098266491305,0.00121762240355167,-0.000568183250171599,0.000562222852199467,-0.000229834629585611
0.000672414492882066,0.000743785759541827,0.00123836094604501,-0.000577543404227606,0.00057338128934062,-0.000235998039169878
0.000679328998196026,0.000696475037675019,0.00120361156030962,-0.000558298273442156,0.000553908553656727,-0.000226166048299742
0.000672789951496995,0.000660143634492456,0.0011406532445576,-0.000528365065720514,0.000531231979070255,-0.000211368993942724
0.000678093892125224,0.00068705754114173,0.00122993383253288,-0.000563984963115327,0.000566022824637518,-0.000226413285880449
0.000694863816913895,0.000699039118911379,0.00125125568323538,-0.00057670869176561,0.000576120634210964,-0.000226975889474811
0.000670098537573881,0.000718096607483424,0.00122711724139053,-0.000568542938862516,0.000567166251391711,-0.00023375813569316
0.000684147238363482,0.000695199937441713,0.0012158102059914,-0.000566573606336338,0.000562004268945041,-0.000233505340998632
0.000671094035277394,0.000697360923381553,0.0012223485043396,-0.000564221351962188,0.000567339138200604,-0.000232476857516811
0.000666059890111698,0.000691994610956909,0.00121114857915619,-0.000554803448472272,0.000559520194613673,-0.000223961333390532
0.000657422286799245,0.000702029896593872,0.00122180519206995,-0.000561906730788522,0.000561106540080184,-0.000226889834841915
0.000681682463196105,0.000703381159086755,0.00120486083954013,-0.000556272580031784,0.000562564715016809,-0.000231256531852973
0.000680200222504028,0.000699583124874908,0.0012330541925998,-0.000567281251014945,0.000565155870805666,-0.000228341511327717
